x,y,actionList,predictionsList
3,10,2,"[-18.425942796640705, -18.66533072578423, -18.323332615054703]"
3,11,1,"[-17.884510218399797, -17.70622957493044, -17.843899684314067]"
3,12,2,"[-17.10375658807723, -16.83126050580551, -16.697175916859344]"
3,13,1,"[-16.100029050545206, -15.953570463444986, -16.075032890648227]"
3,14,0,"[-14.883719218346954, -15.018114929296953, -15.083639275611446]"
3,15,1,"[-13.409420180384686, -13.370022046571016, -13.417020003063925]"
3,16,2,"[-12.241376255941042, -12.44417234406195, -12.155902728347245]"
3,17,2,"[-10.657013027999454, -10.588851593481557, -10.486032958009792]"
3,18,0,"[0.01, 0.01, 0.01]"
3,19,0,"[0.01, 0.01, 0.01]"
4,0,0,"[0.01, 0.01, 0.01]"
4,1,0,"[-1.8918199251306596, -4.010601026465589, -8.36503177029431]"
4,2,1,"[-9.047320627329979, -8.91303125392453, -9.090907598218802]"
4,3,1,"[-11.910832769399548, -11.878683783274571, -12.073788142003618]"
4,4,0,"[-13.329548844155477, -13.691979112345361, -13.698201394106682]"
4,5,1,"[-15.61084918679091, -15.450759071173408, -15.731715964603366]"
4,6,0,"[-16.574074739276348, -16.644372785936277, -16.726044461616368]"
4,7,0,"[-18.37681727832136, -18.451070418393577, -18.759680801274037]"
4,8,1,"[-21.02992659347789, -20.674615447831616, -21.181030136696236]"
4,9,2,"[-23.13017750492102, -23.01031059938392, -22.598859283127087]"
4,10,1,"[-23.28823892992162, -22.895957381185635, -22.949345151430702]"
4,11,0,"[-21.09357423304661, -21.117037161654622, -21.108329021204405]"
4,12,1,"[-19.22928325921395, -18.87759427617572, -18.9576817651715]"
4,13,0,"[-17.610897220315106, -17.621918469275982, -17.72089395479213]"
4,14,1,"[-15.954486103777374, -15.547023510023237, -15.778546437766426]"
4,15,2,"[-15.02456799703867, -15.066922324768697, -14.788615341000806]"
4,16,1,"[-12.712098191179123, -12.532328541532491, -12.615574671140735]"
4,17,1,"[-12.430253063380999, -11.977982779680907, -12.510641762451655]"
4,18,1,"[-7.203986043777025, -5.832617217026178, -6.068549629912759]"
4,19,0,"[0.01, 0.01, 0.01]"
5,0,0,"[0.01, 0.01, 0.01]"
5,1,1,"[-1.122133, -0.889680945315926, -3.9475207706234503]"
5,2,0,"[-7.055552177950426, -7.8310108193715315, -8.151067077930346]"
5,3,0,"[-10.429821827548544, -10.657659755882786, -11.003176679274592]"
5,4,0,"[-12.44547276195047, -12.660166967912001, -12.617200742971008]"
5,5,1,"[-15.22373036742022, -15.170607773229666, -15.316829376824437]"
5,6,0,"[-16.017179232406658, -16.543685066003007, -16.488943469366504]"
5,7,2,"[-17.706807161019547, -17.632718982730992, -17.584096203676317]"
5,8,1,"[-19.91404812240748, -19.8921687260764, -20.11192096902507]"
5,9,0,"[-21.798873245629224, -22.57158104503577, -22.521375989752954]"
5,10,0,"[-23.78740917097015, -24.229198417170558, -24.378545611302833]"
5,11,2,"[-23.158654715055057, -23.27436197670863, -22.268436126202662]"
5,12,1,"[-21.342379021132288, -20.86018992156857, -20.945567985415543]"
5,13,2,"[-18.565410775142947, -18.54903321368475, -18.03477527406523]"
5,14,2,"[-16.801409624281398, -16.738643591450938, -16.53203360926041]"
5,15,2,"[-15.33577043382169, -15.613709348774504, -15.30804591211086]"
5,16,2,"[-13.708826848693047, -13.262572735731055, -13.194623267350703]"
5,17,2,"[-12.674716933493597, -12.602407990057149, -11.990916635333752]"
5,18,2,"[-9.41758714256915, -8.512625435846223, -8.062789467599677]"
5,19,0,"[0.01, 0.01, 0.01]"
6,0,0,"[0.01, 0.01, 0.01]"
6,1,0,"[0.01, 0.01, 0.01]"
6,2,1,"[-5.843611999202213, -5.608526278478864, -5.742366867752947]"
6,3,0,"[-8.252433683109093, -8.821698339564868, -9.256398026929666]"
6,4,0,"[-10.570947406281952, -11.045192965395863, -11.142262157257818]"
6,5,0,"[-12.6557750540426, -12.86880345945905, -12.986669014262676]"
6,6,1,"[-15.21902908831568, -15.164090326396035, -15.301807411448213]"
6,7,0,"[-15.763867097704253, -15.86645556237383, -15.83637007990052]"
6,8,0,"[-17.07206190156431, -17.26145142688563, -17.088208196820396]"
6,9,0,"[-17.985958393999354, -18.174467390031346, -18.08640567322808]"
6,10,0,"[-18.768504997644445, -18.899911093990344, -18.92860523454557]"
6,11,0,"[-19.09089861781228, -19.13255411350366, -19.17280319649304]"
6,12,2,"[-18.4073291842696, -18.323778686582685, -18.093868768951616]"
6,13,1,"[-17.513615121618923, -17.401421704514966, -17.494017143624404]"
6,14,1,"[-16.408029702820443, -16.12327530810556, -16.39081644765867]"
6,15,0,"[-14.59102402079401, -14.658399215798903, -14.63370862618413]"
6,16,2,"[-13.00658788672661, -12.987251346433201, -12.903329402697523]"
6,17,0,"[-12.060674486718334, -12.135026518581794, -12.121206043864838]"
6,18,0,"[-9.894831977593816, -10.278820114970014, -10.11577217265329]"
6,19,0,"[0.01, 0.01, 0.01]"
7,0,0,"[0.01, 0.01, 0.01]"
7,1,0,"[0.01, 0.01, 0.01]"
7,2,0,"[0.01, 0.01, 0.01]"
7,3,0,"[-7.402828790897479, -7.891495742281771, -7.477529556221967]"
7,4,0,"[-9.213987813132169, -9.63321251620599, -9.500631141235836]"
7,5,0,"[-10.96753666368404, -11.223555076683136, -11.015326874556624]"
7,6,0,"[-12.347983303810445, -12.653026893603498, -12.406844758431665]"
7,7,1,"[-14.216592207576713, -13.995542956318596, -14.28435734012972]"
7,8,1,"[-15.174210110325818, -15.153791162184216, -15.188119490656707]"
7,9,2,"[-15.909859073235157, -15.969398623632934, -15.907936315729728]"
7,10,1,"[-16.114368040436034, -16.09478368038428, -16.147179062022943]"
7,11,0,"[-16.213690757897776, -16.387127981094174, -16.239021974296868]"
7,12,1,"[-16.26093197175672, -16.123721671681487, -16.194701953142]"
7,13,2,"[-15.644173680481092, -15.513522719690513, -15.224040374032665]"
7,14,2,"[-14.564018603766137, -14.202385532256386, -14.128569827469125]"
7,15,2,"[-13.487357588810156, -12.848128542199795, -12.822081936754376]"
7,16,2,"[-12.235807498650267, -12.107838411266505, -12.016238710382762]"
7,17,1,"[-10.119196502324924, -9.996473766504183, -10.28414122292004]"
7,18,0,"[0.01, -8.283679764207715, 0.01]"
7,19,0,"[0.01, 0.01, 0.01]"
8,0,0,"[0.01, 0.01, 0.01]"
8,1,0,"[0.01, 0.01, 0.01]"
8,2,0,"[0.01, 0.01, 0.01]"
8,3,0,"[0.01, 0.01, 0.01]"
8,4,1,"[-8.173920762517545, -8.02722801547618, -8.251514689878238]"
8,5,0,"[-8.633966372744776, -9.560623825459354, -9.807148600260819]"
8,6,0,"[-10.79930948482573, -11.076099782659528, -11.601945981892767]"
8,7,1,"[-12.03286153098195, -11.951970196313157, -12.018151701912412]"
8,8,0,"[-12.608542755937659, -12.76141558098955, -12.887578512005192]"
8,9,1,"[-13.431021801027951, -13.378165639792028, -13.449131663525506]"
8,10,0,"[-13.86945223010962, -14.02993265626312, -13.883785418274556]"
8,11,2,"[-13.84771699322086, -13.84006373830185, -13.82876952753122]"
8,12,0,"[-13.46708260762253, -13.75300224777492, -13.555642533171806]"
8,13,2,"[-13.451941984697948, -13.561915053377103, -13.429019616139142]"
8,14,0,"[-11.979764311285003, -12.393316787964341, -12.334164225301706]"
8,15,2,"[-11.525406042367212, -11.485670520537244, -11.369795284442631]"
8,16,1,"[-9.893963992523718, -9.514389105875267, -9.796250808399474]"
8,17,0,"[-7.792036297935639, -8.401973509317918, -7.797665504594289]"
8,18,0,"[0.01, 0.01, 0.01]"
8,19,0,"[0.01, 0.01, 0.01]"
9,0,0,"[0.01, 0.01, 0.01]"
9,1,0,"[0.01, 0.01, 0.01]"
9,2,0,"[0.01, 0.01, 0.01]"
9,3,0,"[0.01, 0.01, 0.01]"
9,4,0,"[0.01, 0.01, 0.01]"
9,5,2,"[-10.284358666803666, -10.029776127249214, -6.190381094562408]"
9,6,1,"[-8.645771836564263, -8.023895399129682, -9.377125731318358]"
9,7,0,"[-10.424958461887108, -10.504283879500484, -10.440114881290341]"
9,8,1,"[-11.843133384843178, -11.796017422264097, -11.83504432599128]"
9,9,1,"[-12.529760299078799, -12.453805157259737, -12.56904348600885]"
9,10,2,"[-13.111984742590725, -13.105559056657974, -13.060560673960657]"
9,11,1,"[-13.37810889489896, -13.266047112096183, -13.419971605413846]"
9,12,0,"[-12.026252603652548, -12.193698581020392, -12.378190653333014]"
9,13,2,"[-11.204097052999114, -11.252952938841261, -10.29577864056012]"
9,14,2,"[-10.68107132025158, -10.239012466322912, -10.190772537955215]"
9,15,2,"[-7.390485351052668, -7.1640694332988595, -6.597177226172702]"
9,16,2,"[-5.7079764602043666, -5.773744080386488, 0.01]"
9,17,0,"[0.01, 0.01, 0.01]"
9,18,0,"[0.01, 0.01, 0.01]"
9,19,0,"[0.01, 0.01, 0.01]"
10,0,0,"[0.01, 0.01, 0.01]"
10,1,0,"[0.01, 0.01, 0.01]"
10,2,0,"[0.01, 0.01, 0.01]"
10,3,0,"[0.01, 0.01, 0.01]"
10,4,0,"[0.01, 0.01, 0.01]"
10,5,0,"[0.01, 0.01, 0.01]"
10,6,0,"[0.01, 0.01, 0.01]"
10,7,1,"[-8.17179854391069, -8.112136743463466, -10.770103803258559]"
10,8,2,"[-8.74781823493337, -8.969441035129785, -8.736817532471868]"
10,9,0,"[-10.089782198630447, -10.459401278505425, -10.276532494043266]"
10,10,2,"[-10.493310657258528, -10.568243214468637, -10.4551978001798]"
10,11,2,"[-10.096606144783319, -9.998007408071569, -9.230133134930231]"
10,12,2,"[-8.5543823502988, -8.97396959805254, -8.394168856364608]"
10,13,1,"[-6.350978995023649, -5.801866992166702, -5.809964115771976]"
10,14,1,"[-4.428484881328766, -3.7783619867230813, -3.965058398899475]"
10,15,1,"[-3.075176916320164, 0.01, 0.01]"
10,16,0,"[0.01, 0.01, 0.01]"
10,17,0,"[0.01, 0.01, 0.01]"
10,18,0,"[0.01, 0.01, 0.01]"
10,19,0,"[0.01, 0.01, 0.01]"
11,0,0,"[0.01, 0.01, 0.01]"
11,1,0,"[0.01, 0.01, 0.01]"
11,2,0,"[0.01, 0.01, 0.01]"
11,3,0,"[0.01, 0.01, 0.01]"
11,4,0,"[0.01, 0.01, 0.01]"
11,5,0,"[0.01, 0.01, 0.01]"
11,6,0,"[0.01, 0.01, 0.01]"
11,7,0,"[0.01, 0.01, 0.01]"
11,8,0,"[0.01, 0.01, 0.01]"
11,9,1,"[-3.508013696758659, -3.150454010072719, -3.6537290589701605]"
11,10,0,"[-3.859063781538287, -3.892608001654856, -3.916093376986309]"
11,11,2,"[-3.5339185872518026, -3.2180872787404273, -3.01592196163905]"
11,12,1,"[-1.924391702154323, -1.6513793761884008, -1.8592963907394813]"
11,13,1,"[-1.7371298404709266, -1.4799902904240265, -1.6499793518487338]"
11,14,1,"[-1.0, -0.9901, -0.99505]"
11,15,0,"[0.01, 0.01, 0.01]"
11,16,0,"[0.01, 0.01, 0.01]"
11,17,0,"[0.01, 0.01, 0.01]"
11,18,0,"[0.01, 0.01, 0.01]"
11,19,0,"[0.01, 0.01, 0.01]"
