x,y,actionList,predictionsList
3,9,1,"[-19.93270478128411, -19.892282735750477, -19.930920565129007]"
3,10,1,"[-19.68261745547553, -19.572861022276417, -19.66147511786576]"
3,11,2,"[-19.411578594967192, -19.325896227154995, -19.159482613079028]"
3,12,2,"[-17.388911532879124, -17.750823788037437, -17.21818798656046]"
3,13,2,"[-16.359848702487167, -16.642679775074, -15.851265962269775]"
3,14,1,"[-14.84560186787453, -14.837690157911819, -14.862906012161975]"
3,15,1,"[-14.377060334814463, -14.259006644705522, -14.261550263279478]"
3,16,1,"[-14.21348418636472, -14.10143827181172, -14.287049111335103]"
3,17,2,"[-11.013168206768958, -10.46201179652391, -10.245109459254012]"
3,18,0,"[0.01, 0.01, 0.01]"
3,19,0,"[0.01, 0.01, 0.01]"
4,0,0,"[0.01, 0.01, 0.01]"
4,1,0,"[-1.36935742038, -2.595069936435083, -2.4471720347656065]"
4,2,1,"[-10.285032924195576, -10.262362759280471, -10.588660089837223]"
4,3,0,"[-12.058688963139998, -12.161525352765945, -12.124589767114799]"
4,4,2,"[-14.396720558288873, -14.460593111770086, -14.340268222230971]"
4,5,0,"[-15.237008456088951, -15.469446204664596, -15.325418920778803]"
4,6,0,"[-16.700054786164408, -16.94429550948488, -17.64163764252697]"
4,7,0,"[-19.795930582203106, -19.855897307830528, -20.610547163942375]"
4,8,1,"[-23.65470678392216, -23.343201298946376, -23.648533176191997]"
4,9,0,"[-24.630840933901943, -25.10262329971294, -25.22295626581559]"
4,10,2,"[-25.805534008899187, -25.759061141632046, -25.26635278114175]"
4,11,2,"[-23.281033486176355, -23.22109050278193, -23.11299898223903]"
4,12,2,"[-21.15225871948474, -21.02563389859965, -20.855315802451784]"
4,13,0,"[-18.807430804663177, -19.022147828126762, -19.01044461634084]"
4,14,2,"[-16.214288715723647, -16.151320641194737, -16.14782154173418]"
4,15,2,"[-14.761311849256955, -14.76278491899623, -14.66471016981114]"
4,16,2,"[-14.214013722166943, -14.335578832560422, -14.212095717267275]"
4,17,2,"[-14.173798504137533, -14.182774689458757, -14.130632767826167]"
4,18,1,"[-9.99190678097062, -5.021272134004238, -5.050531256399811]"
4,19,0,"[0.01, 0.01, 0.01]"
5,0,0,"[0.01, 0.01, 0.01]"
5,1,1,"[-1.5924102233333333, -0.9901, -7.687642864385984]"
5,2,1,"[-9.596093323855465, -9.45502211086701, -9.476957374580966]"
5,3,0,"[-10.880942845151857, -11.120522977243068, -10.91100550384262]"
5,4,0,"[-13.432862717741253, -13.689299233462373, -13.839926552611692]"
5,5,2,"[-14.571828281927766, -14.422325259256937, -14.338046448609827]"
5,6,1,"[-16.370433700747135, -16.271028451672095, -16.41378456576213]"
5,7,0,"[-19.242442180545424, -19.449530469398244, -19.47338822299531]"
5,8,0,"[-21.834183685326035, -22.12203937158248, -22.071659505152347]"
5,9,0,"[-23.603485107679877, -24.127727389156153, -24.35059095085301]"
5,10,1,"[-27.939117720899883, -27.208743856898934, -27.857771551492178]"
5,11,1,"[-25.80556850820411, -24.933133424129565, -25.155769764209825]"
5,12,2,"[-22.681366011406368, -22.506631257129918, -21.87560606124859]"
5,13,1,"[-20.267603730391905, -19.75989093917922, -19.950075557503418]"
5,14,2,"[-17.251385710058745, -17.050107015613385, -16.981043758662334]"
5,15,2,"[-15.12821562425013, -15.163767487277214, -15.101989929610284]"
5,16,0,"[-14.388453716753093, -14.51925503100762, -14.466354560817766]"
5,17,2,"[-14.153902998723174, -14.099763584052392, -14.091480912067214]"
5,18,2,"[-9.263429663802754, -7.224912879515475, -5.522529853812252]"
5,19,0,"[0.01, 0.01, 0.01]"
6,0,0,"[0.01, 0.01, 0.01]"
6,1,0,"[0.01, 0.01, 0.01]"
6,2,2,"[-6.03357074953505, -5.878311465204606, -5.8725197585996955]"
6,3,1,"[-10.12168037120238, -9.98961006477196, -10.341392088664787]"
6,4,0,"[-11.439157129123746, -11.611057206723318, -12.313176099782194]"
6,5,1,"[-12.839122927091154, -12.836145519323784, -12.890286976830414]"
6,6,1,"[-14.246869237064526, -14.181102055843393, -14.34214591862382]"
6,7,0,"[-16.214054667934963, -16.5209503906177, -17.072718006594748]"
6,8,2,"[-18.831390006726995, -19.090778992987627, -18.649661729409758]"
6,9,1,"[-20.608124637790183, -20.04173560358278, -20.30969915505456]"
6,10,0,"[-20.71055018062687, -20.75928630747249, -20.849506280628926]"
6,11,0,"[-20.643088792016776, -20.76755986386763, -20.67306400552537]"
6,12,1,"[-20.222029671624405, -19.819412235467368, -19.91702934609064]"
6,13,0,"[-18.185669904042015, -18.321530512455325, -18.314303018650477]"
6,14,0,"[-16.168676721028817, -16.324629820187845, -16.506299290723415]"
6,15,2,"[-14.633558645958313, -14.801921807102909, -14.574423622773987]"
6,16,2,"[-14.199983608968806, -14.230583838107483, -14.144853440878325]"
6,17,2,"[-13.169853778056769, -13.435666381437931, -13.061271241903238]"
6,18,2,"[-9.67774156688812, -8.92472900004081, -6.2124134599209295]"
6,19,0,"[0.01, 0.01, 0.01]"
7,0,0,"[0.01, 0.01, 0.01]"
7,1,0,"[0.01, 0.01, 0.01]"
7,2,0,"[0.01, 0.01, 0.01]"
7,3,1,"[-7.6593120634376755, -7.571670354430688, -8.31008651381126]"
7,4,1,"[-10.46485698978905, -9.984217875838777, -10.622861275561252]"
7,5,1,"[-11.647028190354376, -11.331266855248744, -11.551580263125665]"
7,6,0,"[-12.353544482269692, -12.455348923556542, -12.400093154838816]"
7,7,0,"[-13.578603149353981, -13.904004705087138, -13.876209039869892]"
7,8,0,"[-14.962882484289032, -15.290967061778781, -15.072198378400941]"
7,9,2,"[-15.57019103278991, -15.714102579860693, -15.52648561899295]"
7,10,2,"[-16.037364367141056, -16.029930821788316, -15.944209657302498]"
7,11,1,"[-16.156675323372575, -15.969991843257937, -16.133615560704374]"
7,12,1,"[-15.860577177426066, -15.713822266848645, -15.823299902200997]"
7,13,1,"[-15.196211490719065, -15.033244659717045, -15.08583171986984]"
7,14,2,"[-14.174088873137173, -14.179504696518475, -14.050204525347183]"
7,15,1,"[-13.886810328796498, -13.836091519654547, -13.936639293443221]"
7,16,2,"[-13.16229982419543, -13.47769328679098, -13.13614437695139]"
7,17,1,"[-11.308371324909588, -10.7841776605879, -10.84869529323273]"
7,18,0,"[-9.372735110613942, -9.82063192867464, -10.831847811449768]"
7,19,0,"[0.01, 0.01, 0.01]"
8,0,0,"[0.01, 0.01, 0.01]"
8,1,0,"[0.01, 0.01, 0.01]"
8,2,0,"[0.01, 0.01, 0.01]"
8,3,0,"[0.01, 0.01, 0.01]"
8,4,0,"[-8.010807805857498, -8.058659472266317, -8.246325827304696]"
8,5,0,"[-10.326975861579909, -10.553461471252104, -10.477954502519609]"
8,6,2,"[-11.725808915023485, -11.743401488588852, -11.538878900944468]"
8,7,0,"[-12.697636902123659, -12.748790635348138, -12.773020464403437]"
8,8,0,"[-13.379156982506785, -13.423997254974733, -13.745286228557198]"
8,9,1,"[-13.730008929684757, -13.68243385747013, -13.75634073496283]"
8,10,2,"[-14.097009511774669, -14.12219609734895, -14.051221065272632]"
8,11,2,"[-14.190236440074187, -14.177124145477778, -14.098708987418853]"
8,12,0,"[-13.868627131063203, -14.05058723814685, -13.984357043847698]"
8,13,1,"[-13.74807865609094, -13.726168225648733, -13.833373537203228]"
8,14,1,"[-13.393803720456201, -12.843339011204616, -13.01927469652038]"
8,15,2,"[-12.659106485501084, -12.852709144017446, -12.60738899807626]"
8,16,2,"[-10.839788235933392, -10.644006187808067, -10.599232654894585]"
8,17,1,"[-9.8573134515123, 0.01, 0.01]"
8,18,0,"[0.01, 0.01, 0.01]"
8,19,0,"[0.01, 0.01, 0.01]"
9,0,0,"[0.01, 0.01, 0.01]"
9,1,0,"[0.01, 0.01, 0.01]"
9,2,0,"[0.01, 0.01, 0.01]"
9,3,0,"[0.01, 0.01, 0.01]"
9,4,0,"[0.01, 0.01, 0.01]"
9,5,1,"[-5.591323013647481, 0.01, 0.01]"
9,6,2,"[-10.000001079705406, -10.055359291092904, -9.829087976130696]"
9,7,1,"[-11.322484205067655, -11.249107660537351, -11.581979531395277]"
9,8,0,"[-12.714229872605445, -12.769406381711017, -12.791767053048654]"
9,9,0,"[-13.333778500622945, -13.364544359271957, -13.531057176203225]"
9,10,0,"[-13.70094349763966, -13.731313906114316, -13.897998423998292]"
9,11,2,"[-13.45301801703173, -13.464473892068895, -12.114896693698128]"
9,12,2,"[-13.05271418635881, -12.654704001588755, -12.385087987456313]"
9,13,1,"[-12.412172922481675, -12.391623044871412, -12.517669401431407]"
9,14,2,"[-10.972939159348499, -10.686876317147522, -10.293213952693023]"
9,15,2,"[-8.164041474657868, -8.146326517825184, -7.6855320266718365]"
9,16,1,"[-8.75994074389293, 0.01, -0.9901]"
9,17,0,"[0.01, 0.01, 0.01]"
9,18,0,"[0.01, 0.01, 0.01]"
9,19,0,"[0.01, 0.01, 0.01]"
10,0,0,"[0.01, 0.01, 0.01]"
10,1,0,"[0.01, 0.01, 0.01]"
10,2,0,"[0.01, 0.01, 0.01]"
10,3,0,"[0.01, 0.01, 0.01]"
10,4,0,"[0.01, 0.01, 0.01]"
10,5,0,"[0.01, 0.01, 0.01]"
10,6,0,"[0.01, 0.01, 0.01]"
10,7,0,"[-3.9712157737295386, -9.582477711218464, -5.735076232878145]"
10,8,0,"[-8.245395089062681, -8.736677629153416, -8.738814335318146]"
10,9,0,"[-10.244603446919122, -10.521994874567735, -10.379887257268155]"
10,10,1,"[-11.330114998280687, -10.733715683778364, -11.434290308089079]"
10,11,1,"[-11.477334646537614, -11.37520372096438, -11.518420491221752]"
10,12,0,"[-9.25344054287687, -9.563278857280263, -9.285078201743698]"
10,13,0,"[-5.660072282434655, -6.454396500821154, -6.183432679180978]"
10,14,2,"[-4.453224757294797, -2.6693438168103762, -2.071097933699892]"
10,15,1,"[-1.9066744403354485, 0.01, 0.01]"
10,16,0,"[0.01, 0.01, 0.01]"
10,17,0,"[0.01, 0.01, 0.01]"
10,18,0,"[0.01, 0.01, 0.01]"
10,19,0,"[0.01, 0.01, 0.01]"
11,0,0,"[0.01, 0.01, 0.01]"
11,1,0,"[0.01, 0.01, 0.01]"
11,2,0,"[0.01, 0.01, 0.01]"
11,3,0,"[0.01, 0.01, 0.01]"
11,4,0,"[0.01, 0.01, 0.01]"
11,5,0,"[0.01, 0.01, 0.01]"
11,6,0,"[0.01, 0.01, 0.01]"
11,7,0,"[0.01, 0.01, 0.01]"
11,8,0,"[0.01, 0.01, 0.01]"
11,9,0,"[-0.7401, -6.29020380409287, -9.101833245322528]"
11,10,1,"[-3.9027275740198277, -3.336878679728884, -3.6910861113194633]"
11,11,1,"[-3.011235678648595, -2.831014531861181, -2.878003287094163]"
11,12,2,"[-2.799843973192514, -2.7492711372210596, -2.554737519374548]"
11,13,1,"[-2.27993366506961, -0.9931193372570652, -1.2409165]"
11,14,2,"[-1.4941030085236249, -0.49505, 0.01]"
11,15,0,"[0.01, 0.01, 0.01]"
11,16,0,"[0.01, 0.01, 0.01]"
11,17,0,"[0.01, 0.01, 0.01]"
11,18,0,"[0.01, 0.01, 0.01]"
11,19,0,"[0.01, 0.01, 0.01]"
